Contig	ARG
HK_42957	Yes
HK_42969	Yes
HK_42979	Yes
HK_42987	Yes
HK_42994	Yes
HK_42997	Yes
HK_4301	Yes
HK_43038	Yes
HK_43044	Yes
HK_43048	Yes
HK_43049	Yes
HK_43052	Yes
HK_43057	Yes
HK_4306	Yes
HK_43060	Yes
HK_43078	Yes
HK_43084	Yes
HK_43090	Yes
HK_43091	Yes
HK_43098	Yes
HK_43100	Yes
HK_43101	Yes
HK_43104	Yes
HK_43107	Yes
HK_43109	Yes
HK_4311	Yes
HK_43123	Yes
HK_4313	Yes
HK_43142	Yes
HK_43148	Yes
HK_43151	Yes
HK_43162	Yes
HK_43167	Yes
HK_4318	Yes
HK_43182	Yes
HK_43183	Yes
HK_43198	Yes
HK_43199	Yes
HK_43208	Yes
HK_43217	Yes
HK_43219	Yes
HK_43229	Yes
HK_4323	Yes
HK_43239	Yes
HK_43247	Yes
HK_43254	Yes
HK_43258	Yes
HK_43261	Yes
HK_43269	Yes
HK_43277	Yes
HK_43288	Yes
HK_43307	Yes
HK_43312	Yes
HK_43315	Yes
HK_43321	Yes
HK_43324	Yes
HK_43325	Yes
HK_43329	Yes
HK_43340	Yes
HK_43343	Yes
HK_43346	Yes
HK_43349	Yes
HK_43350	Yes
HK_4336	Yes
HK_43364	Yes
HK_4337	Yes
HK_43376	Yes
HK_43383	Yes
HK_43398	Yes
HK_43408	Yes
HK_43415	Yes
HK_43418	Yes
HK_43449	Yes
HK_43459	Yes
HK_43463	Yes
HK_43464	Yes
HK_43472	Yes
HK_43474	Yes
HK_43475	Yes
HK_4348	Yes
HK_43487	Yes
HK_43495	Yes
HK_43496	Yes
HK_43508	Yes
HK_43509	Yes
HK_43527	Yes
HK_43534	Yes
HK_43539	Yes
HK_43541	Yes
HK_43544	Yes
HK_43548	Yes
HK_43552	Yes
HK_43566	Yes
HK_43579	Yes
HK_43580	Yes
HK_43584	Yes
HK_43586	Yes
HK_43590	Yes
HK_43603	Yes
HK_4361	Yes
HK_43617	Yes
HK_43618	Yes
HK_43622	Yes
HK_43626	Yes
HK_43649	Yes
HK_43651	Yes
HK_43658	Yes
HK_43662	Yes
HK_43666	Yes
HK_43667	Yes
HK_43674	Yes
HK_43676	Yes
HK_43687	Yes
HK_43689	Yes
HK_43695	Yes
HK_43699	Yes
HK_43709	Yes
HK_43714	Yes
HK_43715	Yes
HK_43716	Yes
HK_43720	Yes
HK_43723	Yes
HK_43737	Yes
HK_43742	Yes
HK_43745	Yes
HK_43747	Yes
HK_43766	Yes
HK_43772	Yes
HK_43774	Yes
HK_43782	Yes
HK_43797	Yes
HK_4380	Yes
HK_43804	Yes
HK_43807	Yes
HK_4381	Yes
HK_43816	Yes
HK_43825	Yes
HK_43835	Yes
HK_43838	Yes
HK_43842	Yes
HK_43852	Yes
HK_43853	Yes
HK_43854	Yes
HK_43860	Yes
HK_43863	Yes
HK_43864	Yes
HK_43866	Yes
HK_43867	Yes
HK_43878	Yes
HK_43879	Yes
HK_43892	Yes
HK_43899	Yes
HK_4390	Yes
HK_43900	Yes
HK_4391	Yes
HK_43910	Yes
HK_43912	Yes
HK_43918	Yes
HK_43919	Yes
HK_43924	Yes
HK_43925	Yes
HK_43926	Yes
HK_43937	Yes
HK_43938	Yes
HK_4394	Yes
HK_43941	Yes
HK_4395	Yes
HK_43950	Yes
HK_43956	Yes
HK_43963	Yes
HK_43968	Yes
HK_43969	Yes
HK_43971	Yes
HK_43976	Yes
HK_4398	Yes
HK_43998	Yes
HK_440	Yes
HK_44004	Yes
HK_44014	Yes
HK_44020	Yes
HK_4403	Yes
HK_44031	Yes
HK_44037	Yes
HK_44048	Yes
HK_44053	Yes
HK_44061	Yes
HK_44085	Yes
HK_44092	Yes
HK_44095	Yes
HK_44112	Yes
HK_44117	Yes
HK_4412	Yes
HK_44120	Yes
HK_44122	Yes
HK_44130	Yes
HK_44146	Yes
HK_4416	Yes
HK_44161	Yes
HK_44162	Yes
HK_44165	Yes
HK_4417	Yes
HK_44171	Yes
HK_44191	Yes
HK_44193	Yes
HK_44207	Yes
HK_44211	Yes
HK_44217	Yes
HK_44221	Yes
HK_44228	Yes
HK_44239	Yes
HK_44240	Yes
HK_44241	Yes
HK_44251	Yes
HK_44252	Yes
HK_44253	Yes
HK_44257	Yes
HK_44260	Yes
HK_44272	Yes
HK_44282	Yes
HK_44288	Yes
HK_44289	Yes
HK_44314	Yes
HK_44325	Yes
HK_44332	Yes
HK_44335	Yes
HK_44339	Yes
HK_44345	Yes
HK_44348	Yes
HK_44351	Yes
HK_44352	Yes
HK_44357	Yes
HK_44367	Yes
HK_44371	Yes
HK_44380	Yes
HK_44381	Yes
HK_44383	Yes
HK_44384	Yes
HK_44389	Yes
HK_44398	Yes
HK_4441	Yes
HK_44421	Yes
HK_44424	Yes
HK_44434	Yes
HK_44439	Yes
HK_44449	Yes
HK_44451	Yes
HK_44461	Yes
HK_44479	Yes
HK_44483	Yes
HK_44487	Yes
HK_44488	Yes
HK_44489	Yes
HK_44491	Yes
HK_44492	Yes
HK_44500	Yes
HK_44518	Yes
HK_44524	Yes
HK_44528	Yes
HK_44530	Yes
HK_44532	Yes
HK_44546	Yes
HK_44566	Yes
HK_4457	Yes
HK_44576	Yes
HK_44577	Yes
HK_44582	Yes
HK_44584	Yes
HK_44588	Yes
HK_44589	Yes
HK_44596	Yes
HK_44600	Yes
HK_44614	Yes
HK_4463	Yes
HK_44639	Yes
HK_44649	Yes
HK_44651	Yes
HK_44658	Yes
HK_44660	Yes
HK_44661	Yes
HK_44676	Yes
HK_44681	Yes
HK_44691	Yes
HK_44698	Yes
HK_447	Yes
HK_44701	Yes
HK_44704	Yes
HK_44711	Yes
HK_44722	Yes
HK_44732	Yes
HK_44740	Yes
HK_44746	Yes
HK_4475	Yes
HK_44751	Yes
HK_44756	Yes
HK_44760	Yes
HK_44761	Yes
HK_44786	Yes
HK_44789	Yes
HK_448	Yes
HK_44800	Yes
HK_44803	Yes
HK_44829	Yes
HK_44832	Yes
HK_44838	Yes
HK_44844	Yes
HK_44848	Yes
HK_44856	Yes
HK_44858	Yes
HK_44859	Yes
HK_44865	Yes
HK_44885	Yes
HK_44894	Yes
HK_44899	Yes
HK_44904	Yes
HK_44908	Yes
HK_44928	Yes
HK_44938	Yes
HK_44957	Yes
HK_44958	Yes
HK_44965	Yes
HK_44967	Yes
HK_44968	Yes
HK_44979	Yes
HK_44982	Yes
HK_44984	Yes
HK_44988	Yes
HK_44997	Yes
HK_4500	Yes
HK_45002	Yes
HK_45005	Yes
HK_45010	Yes
HK_45011	Yes
HK_45016	Yes
HK_45022	Yes
HK_45028	Yes
HK_45029	Yes
HK_45035	Yes
HK_45041	Yes
HK_45042	Yes
HK_45043	Yes
HK_4506	Yes
HK_45063	Yes
HK_45064	Yes
HK_4507	Yes
HK_45071	Yes
HK_45072	Yes
HK_45073	Yes
HK_45079	Yes
HK_45083	Yes
HK_45084	Yes
HK_45090	Yes
HK_45097	Yes
HK_451	Yes
HK_45102	Yes
HK_45107	Yes
HK_45108	Yes
HK_45117	Yes
HK_45132	Yes
HK_45134	Yes
HK_45135	Yes
HK_45150	Yes
HK_45151	Yes
HK_45155	Yes
HK_45161	Yes
HK_45164	Yes
HK_4517	Yes
HK_45173	Yes
HK_45179	Yes
HK_45180	Yes
HK_45185	Yes
HK_45187	Yes
HK_4519	Yes
HK_45196	Yes
HK_45197	Yes
HK_45201	Yes
HK_45208	Yes
HK_45212	Yes
HK_45224	Yes
HK_45227	Yes
HK_45239	Yes
HK_45244	Yes
HK_45247	Yes
HK_45255	Yes
HK_45256	Yes
HK_45260	Yes
HK_45262	Yes
HK_45263	Yes
HK_45268	Yes
HK_4527	Yes
HK_45272	Yes
HK_4529	Yes
HK_45290	Yes
HK_45304	Yes
HK_45311	Yes
HK_45326	Yes
HK_45334	Yes
HK_45337	Yes
HK_45344	Yes
HK_45347	Yes
HK_45354	Yes
HK_4538	Yes
HK_45385	Yes
HK_45403	Yes
HK_45406	Yes
HK_4541	Yes
HK_45412	Yes
HK_45414	Yes
HK_45419	Yes
HK_45430	Yes
HK_45431	Yes
HK_45433	Yes
HK_45434	Yes
HK_45444	Yes
HK_45455	Yes
HK_45456	Yes
HK_45459	Yes
HK_45461	Yes
HK_4547	Yes
HK_45487	Yes
HK_4549	Yes
HK_4550	Yes
HK_45501	Yes
HK_45502	Yes
HK_45504	Yes
HK_45511	Yes
HK_45521	Yes
HK_45528	Yes
HK_4553	Yes
HK_45534	Yes
HK_45538	Yes
HK_45542	Yes
HK_45555	Yes
HK_45559	Yes
HK_45563	Yes
HK_45571	Yes
HK_45572	Yes
HK_45579	Yes
HK_45596	Yes
HK_45606	Yes
HK_45624	Yes
HK_45627	Yes
HK_45628	Yes
HK_45632	Yes
HK_45638	Yes
HK_4564	Yes
HK_45655	Yes
HK_45676	Yes
HK_45687	Yes
HK_45696	Yes
HK_45704	Yes
HK_45713	Yes
HK_45716	Yes
HK_45720	Yes
HK_45733	Yes
HK_45735	Yes
HK_45736	Yes
HK_45739	Yes
HK_45754	Yes
HK_45760	Yes
HK_45763	Yes
HK_45765	Yes
HK_45769	Yes
HK_45776	Yes
HK_45781	Yes
HK_45785	Yes
HK_45792	Yes
HK_45795	Yes
HK_45800	Yes
HK_45813	Yes
HK_45814	Yes
HK_4582	Yes
HK_45826	Yes
HK_45839	Yes
HK_45842	Yes
HK_45844	Yes
HK_45851	Yes
HK_45853	Yes
HK_45859	Yes
HK_4586	Yes
HK_45882	Yes
HK_45886	Yes
HK_45894	Yes
HK_45903	Yes
HK_45910	Yes
HK_4592	Yes
HK_45931	Yes
HK_45936	Yes
HK_45940	Yes
HK_45948	Yes
HK_45960	Yes
HK_45962	Yes
HK_45965	Yes
HK_45966	Yes
HK_45968	Yes
HK_45972	Yes
HK_4598	Yes
HK_45983	Yes
HK_45985	Yes
HK_46018	Yes
HK_46027	Yes
HK_46030	Yes
HK_46033	Yes
HK_4604	Yes
HK_46049	Yes
HK_46053	Yes
HK_46059	Yes
HK_46066	Yes
HK_46075	Yes
HK_4608	Yes
HK_46085	Yes
HK_46086	Yes
HK_4609	Yes
HK_46096	Yes
HK_46109	Yes
HK_46124	Yes
HK_46126	Yes
HK_46130	Yes
HK_46147	Yes
HK_4615	Yes
HK_4616	Yes
HK_46171	Yes
HK_46176	Yes
HK_46177	Yes
HK_4618	Yes
HK_46184	Yes
HK_46185	Yes
HK_46189	Yes
HK_46191	Yes
HK_46193	Yes
HK_462	Yes
HK_46204	Yes
HK_46207	Yes
HK_46213	Yes
HK_46217	Yes
HK_46220	Yes
HK_46223	Yes
HK_46229	Yes
HK_46234	Yes
HK_46239	Yes
HK_46247	Yes
HK_46250	Yes
HK_46260	Yes
HK_46263	Yes
HK_46268	Yes
HK_46272	Yes
HK_4628	Yes
HK_46285	Yes
HK_46290	Yes
HK_46299	Yes
HK_46301	Yes
HK_46305	Yes
HK_46310	Yes
HK_46312	Yes
HK_46315	Yes
HK_46318	Yes
HK_46324	Yes
HK_46328	Yes
HK_46331	Yes
HK_46332	Yes
HK_46353	Yes
HK_46365	Yes
HK_46378	Yes
HK_4638	Yes
HK_46388	Yes
HK_46395	Yes
HK_46403	Yes
HK_46410	Yes
HK_46412	Yes
HK_46417	Yes
HK_46419	Yes
HK_46426	Yes
HK_46431	Yes
HK_46438	Yes
HK_46443	Yes
HK_46448	Yes
HK_46449	Yes
HK_46451	Yes
HK_46454	Yes
HK_46458	Yes
HK_46474	Yes
HK_46480	Yes
HK_46487	Yes
HK_46491	Yes
HK_46497	Yes
HK_46506	Yes
HK_46508	Yes
HK_46514	Yes
HK_46516	Yes
HK_46517	Yes
HK_46524	Yes
HK_46531	Yes
HK_46540	Yes
HK_46546	Yes
HK_46555	Yes
HK_46564	Yes
HK_46574	Yes
HK_46578	Yes
HK_46586	Yes
HK_4659	Yes
HK_46596	Yes
HK_46605	Yes
HK_4661	Yes
HK_46615	Yes
HK_46624	Yes
HK_46627	Yes
HK_46635	Yes
HK_46642	Yes
HK_46648	Yes
HK_46657	Yes
HK_46666	Yes
HK_46677	Yes
HK_46682	Yes
HK_46690	Yes
HK_46699	Yes
HK_46701	Yes
HK_4671	Yes
HK_46726	Yes
HK_46730	Yes
HK_46734	Yes
HK_46740	Yes
HK_46741	Yes
HK_4675	Yes
HK_46751	Yes
HK_46752	Yes
HK_4676	Yes
HK_46761	Yes
HK_46763	Yes
HK_46770	Yes
HK_46778	Yes
HK_46785	Yes
HK_46789	Yes
HK_46802	Yes
HK_46814	Yes
HK_46827	Yes
HK_46835	Yes
HK_46842	Yes
HK_46845	Yes
HK_46846	Yes
HK_4685	Yes
HK_46854	Yes
HK_46862	Yes
HK_4687	Yes
HK_46870	Yes
HK_46886	Yes
HK_46892	Yes
HK_46897	Yes
HK_46907	Yes
HK_46908	Yes
HK_46909	Yes
HK_46925	Yes
HK_46928	Yes
HK_46929	Yes
HK_4693	Yes
HK_46930	Yes
HK_46932	Yes
HK_46941	Yes
HK_46945	Yes
HK_46948	Yes
HK_46955	Yes
HK_46960	Yes
HK_46963	Yes
HK_46964	Yes
HK_46968	Yes
HK_46971	Yes
HK_46983	Yes
HK_46984	Yes
HK_46993	Yes
HK_46997	Yes
HK_47000	Yes
HK_47004	Yes
HK_47005	Yes
HK_47008	Yes
HK_47014	Yes
HK_47030	Yes
HK_4704	Yes
HK_47046	Yes
HK_47051	Yes
HK_47052	Yes
HK_47056	Yes
HK_47058	Yes
HK_47062	Yes
HK_47068	Yes
HK_47084	Yes
HK_47094	Yes
HK_47101	Yes
HK_47103	Yes
HK_47106	Yes
HK_47125	Yes
HK_47129	Yes
HK_47144	Yes
HK_47147	Yes
HK_4715	Yes
HK_47156	Yes
HK_47159	Yes
HK_4716	Yes
HK_47161	Yes
HK_47163	Yes
HK_47170	Yes
HK_47174	Yes
HK_47186	Yes
HK_47194	Yes
HK_472	Yes
HK_47211	Yes
HK_47216	Yes
HK_47218	Yes
HK_47220	Yes
HK_47221	Yes
HK_47227	Yes
HK_4723	Yes
HK_47230	Yes
HK_47238	Yes
HK_47250	Yes
HK_47256	Yes
HK_47261	Yes
HK_47316	Yes
HK_47321	Yes
HK_47322	Yes
HK_47327	Yes
HK_47331	Yes
HK_47337	Yes
HK_47339	Yes
HK_47341	Yes
HK_47345	Yes
HK_47347	Yes
HK_4735	Yes
HK_47351	Yes
HK_47356	Yes
HK_4736	Yes
HK_47362	Yes
HK_47377	Yes
HK_47383	Yes
HK_47396	Yes
HK_47417	Yes
HK_47423	Yes
HK_47438	Yes
HK_47443	Yes
HK_47444	Yes
HK_47445	Yes
HK_47448	Yes
HK_47460	Yes
HK_47494	Yes
HK_47495	Yes
HK_47509	Yes
HK_4751	Yes
HK_47520	Yes
HK_47525	Yes
HK_47530	Yes
HK_47538	Yes
HK_47539	Yes
HK_47545	Yes
HK_47549	Yes
HK_47555	Yes
HK_47559	Yes
HK_47560	Yes
HK_47571	Yes
HK_47577	Yes
HK_47584	Yes
HK_47602	Yes
HK_47607	Yes
HK_47609	Yes
HK_47615	Yes
HK_47622	Yes
HK_47623	Yes
HK_47627	Yes
HK_47634	Yes
HK_47639	Yes
HK_47645	Yes
HK_47646	Yes
HK_47647	Yes
HK_47650	Yes
HK_4766	Yes
HK_47671	Yes
HK_47674	Yes
HK_47677	Yes
HK_4769	Yes
HK_47699	Yes
HK_4770	Yes
HK_47703	Yes
HK_47705	Yes
HK_47707	Yes
HK_47712	Yes
HK_47722	Yes
HK_47724	Yes
HK_47726	Yes
HK_47730	Yes
HK_47749	Yes
HK_47758	Yes
HK_47760	Yes
HK_47765	Yes
HK_4778	Yes
HK_47780	Yes
HK_47801	Yes
HK_47802	Yes
HK_47813	Yes
HK_47818	Yes
HK_47823	Yes
HK_47827	Yes
HK_47831	Yes
HK_47832	Yes
HK_47843	Yes
HK_47847	Yes
HK_47851	Yes
HK_47854	Yes
HK_47865	Yes
HK_47879	Yes
HK_47880	Yes
HK_47881	Yes
HK_47888	Yes
HK_47901	Yes
HK_47910	Yes
HK_47927	Yes
HK_47941	Yes
HK_47964	Yes
HK_47973	Yes
HK_47986	Yes
HK_47987	Yes
HK_47990	Yes
HK_47997	Yes
HK_48015	Yes
HK_48016	Yes
HK_48018	Yes
HK_4802	Yes
HK_48029	Yes
HK_48030	Yes
HK_48033	Yes
HK_48036	Yes
HK_48039	Yes
HK_48046	Yes
HK_48060	Yes
HK_48068	Yes
HK_48070	Yes
HK_48073	Yes
HK_48081	Yes
HK_48084	Yes
HK_48085	Yes
HK_48090	Yes
HK_481	Yes
HK_4811	Yes
HK_48113	Yes
HK_48114	Yes
HK_4812	Yes
HK_48130	Yes
HK_48140	Yes
HK_48142	Yes
HK_48143	Yes
HK_48149	Yes
HK_48154	Yes
HK_48160	Yes
HK_48166	Yes
HK_4817	Yes
HK_48170	Yes
HK_48171	Yes
HK_48172	Yes
HK_48175	Yes
HK_4818	Yes
HK_48183	Yes
HK_48198	Yes
HK_482	Yes
HK_48207	Yes
HK_48208	Yes
HK_48209	Yes
HK_48213	Yes
HK_48215	Yes
HK_4822	Yes
HK_48222	Yes
HK_48229	Yes
HK_48230	Yes
HK_48242	Yes
HK_48249	Yes
HK_48256	Yes
HK_48269	Yes
HK_48277	Yes
HK_48279	Yes
HK_48299	Yes
HK_48305	Yes
HK_48309	Yes
HK_48313	Yes
HK_48318	Yes
HK_48321	Yes
HK_48326	Yes
HK_48328	Yes
HK_48353	Yes
HK_48356	Yes
HK_48367	Yes
HK_48369	Yes
HK_48382	Yes
HK_48385	Yes
HK_48388	Yes
HK_48390	Yes
HK_48396	Yes
HK_484	Yes
HK_48409	Yes
HK_48413	Yes
HK_48415	Yes
HK_48422	Yes
HK_48423	Yes
HK_48425	Yes
HK_48435	Yes
HK_48440	Yes
HK_48443	Yes
HK_48448	Yes
HK_48458	Yes
HK_4846	Yes
HK_48474	Yes
HK_48479	Yes
HK_4848	Yes
HK_48491	Yes
HK_48505	Yes
HK_48510	Yes
HK_48512	Yes
HK_48523	Yes
HK_48524	Yes
HK_48532	Yes
HK_48540	Yes
HK_48542	Yes
HK_48551	Yes
HK_48556	Yes
HK_48564	Yes
HK_48566	Yes
HK_48568	Yes
HK_48574	Yes
HK_48578	Yes
HK_48579	Yes
HK_48585	Yes
HK_48586	Yes
HK_48588	Yes
HK_4859	Yes
HK_48594	Yes
HK_48607	Yes
HK_48621	Yes
HK_48625	Yes
HK_48628	Yes
HK_48630	Yes
HK_48632	Yes
HK_4864	Yes
HK_48646	Yes
HK_48653	Yes
HK_48656	Yes
HK_48669	Yes
HK_48673	Yes
HK_48681	Yes
HK_48689	Yes
HK_48699	Yes
HK_4870	Yes
HK_48706	Yes
HK_48713	Yes
HK_4872	Yes
HK_48723	Yes
HK_48724	Yes
HK_48728	Yes
HK_48731	Yes
HK_48735	Yes
HK_48741	Yes
HK_48747	Yes
HK_48752	Yes
HK_48758	Yes
HK_4876	Yes
HK_48762	Yes
HK_48763	Yes
HK_48770	Yes
HK_48775	Yes
HK_48778	Yes
HK_48783	Yes
HK_48787	Yes
HK_48794	Yes
HK_48803	Yes
HK_48804	Yes
HK_48817	Yes
HK_48823	Yes
HK_4883	Yes
HK_48844	Yes
HK_48856	Yes
HK_4886	Yes
HK_48860	Yes
HK_48863	Yes
HK_48866	Yes
HK_48881	Yes
HK_48884	Yes
HK_48889	Yes
HK_48894	Yes
HK_48896	Yes
HK_489	Yes
HK_48905	Yes
HK_4892	Yes
HK_48926	Yes
HK_48929	Yes
HK_48933	Yes
HK_48935	Yes
HK_48939	Yes
HK_4894	Yes
HK_48943	Yes
HK_48961	Yes
HK_48965	Yes
HK_48968	Yes
HK_48976	Yes
HK_48977	Yes
HK_48978	Yes
HK_48986	Yes
HK_48990	Yes
HK_48996	Yes
HK_48999	Yes
HK_49014	Yes
HK_49020	Yes
HK_49023	Yes
HK_49028	Yes
HK_49041	Yes
HK_49047	Yes
HK_49048	Yes
HK_49055	Yes
HK_49067	Yes
HK_49071	Yes
HK_49076	Yes
HK_49077	Yes
HK_49084	Yes
HK_49086	Yes
HK_49097	Yes
HK_4910	Yes
HK_49107	Yes
HK_4911	Yes
HK_49110	Yes
HK_49114	Yes
HK_49127	Yes
HK_49129	Yes
HK_4913	Yes
HK_49155	Yes
HK_49166	Yes
HK_4918	Yes
HK_49180	Yes
HK_49187	Yes
HK_49194	Yes
HK_49196	Yes
HK_49198	Yes
HK_49199	Yes
HK_49200	Yes
HK_49205	Yes
HK_49207	Yes
HK_49215	Yes
HK_49223	Yes
HK_49234	Yes
HK_4924	Yes
HK_49240	Yes
HK_4925	Yes
HK_49253	Yes
HK_49256	Yes
HK_49261	Yes
HK_49262	Yes
HK_49268	Yes
HK_49276	Yes
HK_49285	Yes
HK_49289	Yes
HK_49292	Yes
HK_49295	Yes
HK_49296	Yes
HK_49315	Yes
HK_49319	Yes
HK_49331	Yes
HK_4935	Yes
HK_49354	Yes
HK_49355	Yes
HK_49356	Yes
HK_4937	Yes
HK_49371	Yes
HK_49376	Yes
HK_49378	Yes
HK_49379	Yes
HK_49385	Yes
HK_49387	Yes
HK_49400	Yes
HK_49402	Yes
HK_49412	Yes
HK_49413	Yes
HK_49415	Yes
HK_4942	Yes
HK_49425	Yes
HK_49430	Yes
HK_49440	Yes
HK_49441	Yes
HK_49443	Yes
HK_49446	Yes
HK_49461	Yes
HK_49467	Yes
HK_49480	Yes
HK_49484	Yes
HK_49489	Yes
HK_49493	Yes
HK_49517	Yes
HK_4952	Yes
HK_49521	Yes
HK_49529	Yes
HK_49530	Yes
HK_49531	Yes
HK_49533	Yes
HK_49536	Yes
HK_4954	Yes
HK_49546	Yes
HK_49557	Yes
HK_49559	Yes
HK_49560	Yes
HK_49563	Yes
HK_49568	Yes
HK_4957	Yes
HK_49588	Yes
HK_49592	Yes
HK_49596	Yes
HK_49606	Yes
HK_49609	Yes
HK_49618	Yes
HK_49628	Yes
HK_49630	Yes
HK_49638	Yes
HK_49649	Yes
HK_49653	Yes
HK_49666	Yes
HK_49676	Yes
HK_4968	Yes
HK_49684	Yes
HK_49687	Yes
HK_49706	Yes
HK_49732	Yes
HK_49740	Yes
HK_49750	Yes
HK_49757	Yes
HK_49765	Yes
HK_49769	Yes
HK_49770	Yes
HK_49784	Yes
HK_49788	Yes
HK_49805	Yes
HK_49819	Yes
HK_49822	Yes
HK_49826	Yes
HK_49829	Yes
HK_4983	Yes
HK_4984	Yes
HK_49840	Yes
HK_49851	Yes
HK_49855	Yes
HK_49868	Yes
HK_49872	Yes
HK_49886	Yes
HK_4989	Yes
HK_49897	Yes
HK_49898	Yes
HK_4990	Yes
HK_49900	Yes
HK_49903	Yes
HK_49916	Yes
HK_49919	Yes
HK_49932	Yes
HK_49949	Yes
HK_49950	Yes
HK_49957	Yes
HK_49974	Yes
HK_49977	Yes
HK_49984	Yes
HK_49985	Yes
HK_49993	Yes
HK_49996	Yes
HK_49998	Yes
HK_50006	Yes
HK_50007	Yes
HK_50017	Yes
HK_5002	Yes
HK_50020	Yes
HK_50022	Yes
HK_50024	Yes
HK_50034	Yes
HK_50035	Yes
HK_5004	Yes
HK_50049	Yes
HK_50054	Yes
HK_5006	Yes
HK_50068	Yes
HK_50071	Yes
HK_50075	Yes
HK_50077	Yes
HK_50096	Yes
HK_50110	Yes
HK_5012	Yes
HK_50120	Yes
HK_50121	Yes
HK_50126	Yes
HK_50127	Yes
HK_50136	Yes
HK_50142	Yes
HK_50146	Yes
HK_50149	Yes
HK_5016	Yes
HK_50176	Yes
HK_50177	Yes
HK_5018	Yes
HK_50180	Yes
HK_50182	Yes
HK_50186	Yes
HK_50191	Yes
HK_50198	Yes
HK_50199	Yes
HK_502	Yes
HK_5020	Yes
HK_50200	Yes
HK_50217	Yes
HK_50222	Yes
HK_50225	Yes
HK_50228	Yes
HK_50238	Yes
HK_50253	Yes
HK_50257	Yes
HK_50259	Yes
HK_5026	Yes
HK_50263	Yes
HK_50270	Yes
HK_50278	Yes
HK_50279	Yes
HK_50283	Yes
HK_50290	Yes
HK_50322	Yes
HK_50348	Yes
HK_50350	Yes
HK_50351	Yes
HK_50363	Yes
HK_50366	Yes
HK_50372	Yes
HK_50377	Yes
HK_50387	Yes
HK_50392	Yes
HK_50398	Yes
HK_50408	Yes
HK_50409	Yes
HK_50413	Yes
HK_50414	Yes
HK_50418	Yes
HK_50434	Yes
HK_50449	Yes
HK_50453	Yes
HK_50460	Yes
HK_5047	Yes
HK_50479	Yes
HK_50481	Yes
HK_50484	Yes
HK_50486	Yes
HK_50491	Yes
HK_50495	Yes
HK_5050	Yes
HK_50502	Yes
HK_50511	Yes
HK_50527	Yes
HK_5053	Yes
HK_50540	Yes
HK_50552	Yes
HK_50561	Yes
HK_50571	Yes
HK_50572	Yes
HK_50584	Yes
HK_50595	Yes
HK_50615	Yes
HK_50635	Yes
HK_50638	Yes
HK_50666	Yes
HK_50668	Yes
HK_50673	Yes
HK_50675	Yes
HK_50696	Yes
HK_5070	Yes
HK_50703	Yes
HK_5071	Yes
HK_5072	Yes
HK_50726	Yes
HK_50741	Yes
HK_50743	Yes
HK_50746	Yes
HK_5075	Yes
HK_50773	Yes
HK_50777	Yes
HK_50783	Yes
HK_50786	Yes
HK_50789	Yes
HK_50797	Yes
HK_50798	Yes
HK_50814	Yes
HK_50815	Yes
HK_5082	Yes
HK_50820	Yes
HK_50821	Yes
HK_50838	Yes
HK_50839	Yes
HK_50840	Yes
HK_50842	Yes
HK_50856	Yes
HK_50860	Yes
HK_50861	Yes
HK_50872	Yes
HK_50873	Yes
HK_50875	Yes
HK_5088	Yes
HK_50880	Yes
HK_50881	Yes
HK_50887	Yes
HK_50891	Yes
HK_50902	Yes
HK_50904	Yes
HK_5091	Yes
HK_50910	Yes
HK_50912	Yes
HK_50918	Yes
HK_50919	Yes
HK_50932	Yes
HK_50935	Yes
HK_50944	Yes
HK_50948	Yes
HK_50950	Yes
HK_50955	Yes
HK_50959	Yes
HK_50961	Yes
HK_50966	Yes
HK_50971	Yes
HK_50982	Yes
HK_50983	Yes
HK_5099	Yes
HK_50996	Yes
HK_50997	Yes
HK_51000	Yes
HK_51009	Yes
HK_51011	Yes
HK_51015	Yes
HK_51018	Yes
HK_51022	Yes
HK_51023	Yes
HK_51031	Yes
HK_51038	Yes
HK_51041	Yes
HK_51042	Yes
HK_51051	Yes
HK_51064	Yes
HK_51066	Yes
HK_51077	Yes
HK_51083	Yes
HK_51084	Yes
HK_51085	Yes
HK_51086	Yes
HK_51093	Yes
HK_51095	Yes
HK_511	Yes
HK_51113	Yes
HK_51116	Yes
HK_51118	Yes
HK_51127	Yes
HK_51145	Yes
HK_51152	Yes
HK_51153	Yes
HK_51154	Yes
HK_51158	Yes
HK_5116	Yes
HK_51164	Yes
HK_51180	Yes
HK_51186	Yes
HK_5119	Yes
HK_51198	Yes
HK_51202	Yes
HK_51205	Yes
HK_51206	Yes
HK_51211	Yes
HK_51217	Yes
HK_5122	Yes
HK_51231	Yes
HK_51233	Yes
HK_51235	Yes
HK_51237	Yes
HK_51249	Yes
HK_51254	Yes
HK_51261	Yes
HK_51262	Yes
HK_51273	Yes
HK_51277	Yes
HK_51284	Yes
HK_51286	Yes
HK_51287	Yes
HK_51292	Yes
HK_51293	Yes
HK_51294	Yes
HK_51300	Yes
HK_51305	Yes
HK_51316	Yes
HK_5133	Yes
HK_51345	Yes
HK_51354	Yes
HK_51358	Yes
HK_51362	Yes
HK_51363	Yes
HK_51374	Yes
HK_51377	Yes
HK_51386	Yes
HK_51391	Yes
HK_51393	Yes
HK_51397	Yes
HK_5140	Yes
HK_51404	Yes
HK_51405	Yes
HK_51407	Yes
HK_51409	Yes
HK_51419	Yes
